24553,2026.6.28,フェーム,サウンドトラック,Japanese Chart Pop Reference,JP,1981,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24554,2026.6.28,I'm A Woman,八神純子,Japanese Chart Pop Reference,JP,1981,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24555,2026.6.28,センチメンタル・ガール,西城秀樹,Japanese Chart Pop Reference,JP,1981,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24556,2026.6.28,ニューヨーク・シティ・セレナーデ,クリストファー・クロス,Japanese Chart Pop Reference,JP,1981,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24557,2026.6.28,純情,郷ひろみ,Japanese Chart Pop Reference,JP,1982,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24558,2026.6.28,サマー・ホリデー,シャネルズ,Japanese Chart Pop Reference,JP,1982,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24559,2026.6.28,太陽になりたい,原田知世,Japanese Chart Pop Reference,JP,1988,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24560,2026.6.28,欲望のドア,RED WARRIORS,Japanese Chart Pop Reference,JP,1989,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24561,2026.6.28,瞳を閉じてごらん,JA-JA,Japanese Chart Pop Reference,JP,1989,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24562,2026.6.28,冒険者,矢萩渉,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24563,2026.6.28,GLORY,ハウンド・ドッグ,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24564,2026.6.28,バトル野郎～100万人の兄貴～,筋肉少女帯,Japanese Chart Pop Reference,JP,1992,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24565,2026.6.28,君の瞳にRainbow,織田哲郎,Japanese Chart Pop Reference,JP,1992,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24566,2026.6.28,傷だらけの天使になんてなりたいとは思わない,infix,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
24567,2026.6.28,さよなら,久宝留理子,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,17,oricon_weekly_singles_bulk_backfill,low
